   3.483   11.889   19.003
   4.225   12.142   19.912
   2.304   11.095   19.083
   3.627   12.330   17.657
   1.719   11.045   17.786
   2.537   11.808   16.905
   1.769   10.008   17.451
   0.756   11.552   17.849
   2.954   11.115   16.174
   1.941   12.658   16.572
   8.323    5.367   17.054
   8.065    4.896   15.981
   7.482    5.345   18.203
   9.525    6.047   17.403
   8.163    6.010   19.261
   9.426    6.444   18.766
   7.589    6.905   19.500
   8.361    5.267   20.033
   9.419    7.534   18.782
  10.191    5.896   19.316
   0.611   10.996    5.604
   0.030   11.593    4.740
   0.271    9.707    6.104
   1.760   11.453    6.309
   1.211    9.367    7.118
   2.131   10.446    7.245
   0.660    9.305    8.057
   1.774    8.507    6.758
   1.995   10.869    8.241
   3.108   10.071    6.941
   9.096   16.608    8.067
   9.132   17.200    9.110
   8.731   17.156    6.805
   9.412   15.233    7.875
   8.820   16.120    5.832
   9.241   14.931    6.494
   7.811   15.940    5.462
   9.614   16.399    5.139
   8.421   14.217    6.420
  10.224   14.676    6.098
   3.859   14.434   17.061
   3.641   13.950   15.985
   2.886   14.735   18.056
   5.136   14.810   17.567
   3.561   15.296   19.177
   4.952   15.342   18.875
   3.220   16.327   19.273
   3.437   14.601   20.007
   5.236   16.394   18.835
   5.453   14.668   19.569
   6.628   11.172   18.737
   6.475   11.029   19.919
   7.694   10.635   17.960
   5.776   11.908   17.866
   7.501   11.040   16.609
   6.315   11.826   16.551
   8.332   11.694   16.348
   7.315   10.137   16.028
   6.613   12.834   16.264
   5.596   11.276   15.943
   4.861   18.938   13.633
   5.800   18.991   12.888
   4.090   17.778   13.929
   4.321   20.026   14.377
   3.075   18.148   14.855
   3.217   19.538   15.132
   2.118   18.019   14.350
   3.278   17.614   15.784
   2.324   20.033   14.751
   3.484   19.628   16.185
  11.459    9.439   12.638
  10.900   10.063   11.779
  11.804    9.920   13.933
  11.895    8.087   12.541
  12.452    8.866   14.636
  12.508    7.732   13.775
  13.480    9.183   14.814
  11.811    8.598   15.476
  13.561    7.541   13.567
  11.892    6.956   14.229
   1.084    6.142    4.658
   0.986    6.708    5.711
   1.011    6.749    3.372
