   7.682   29.510   10.010
   6.404   29.099    9.869
   5.633   29.748   10.661
   6.226   30.611   11.384
   7.810   30.448   10.902
   7.806   31.194   11.632
   8.872   30.491   10.727
   4.628   29.574   10.696
   5.752   30.459   11.332
  22.834   48.156   43.671
  23.953   48.833   44.004
  24.553   49.255   42.952
  23.976   48.951   41.859
  22.645   48.102   42.386
  22.585   48.116   41.344
  21.740   47.535   42.527
  25.420   49.789   43.005
  24.390   49.202   41.982
  33.906   27.918   32.265
  34.145   27.755   30.946
  34.063   26.517   30.624
  33.783   25.739   31.591
  33.656   26.796   32.870
  33.469   25.846   33.261
  33.533   27.311   33.808
  34.213   26.199   29.666
  33.871   25.678   31.102
  31.936   35.903   16.070
  31.765   34.834   16.876
  32.782   34.057   16.815
  33.702   34.454   16.030
  33.074   35.878   15.441
  34.007   35.765   14.987
  32.842   36.810   14.954
  32.834   33.195   17.357
  33.638   34.058   16.329
  38.639   33.127   13.749
  39.280   34.161   14.334
  39.821   33.790   15.435
  39.639   32.563   15.724
  38.729   32.028   14.437
  38.860   31.202   15.062
  38.146   31.501   13.702
  40.350   34.436   16.020
  39.877   32.946   15.941
   4.400   18.924   10.337
   5.217   19.959   10.627
   4.536   21.022   10.847
   3.276   20.870   10.747
   3.144   19.259   10.354
   2.168   19.627   10.393
   2.857   18.253   10.098
   4.982   21.908   11.083
   3.579   21.254   10.854
  13.779    2.823   13.468
  13.346    1.572   13.201
  14.200    0.945   12.479
  15.237    1.621   12.183
  14.937    3.076   12.935
  15.865    3.178   12.467
  14.925    4.072   13.343
  14.046   -0.016   12.176
  15.077    1.158   12.084
  19.021   31.894   23.699
  19.749   30.765   23.831
  20.011   30.541   25.065
  19.540   31.407   25.870
  18.770   32.464   24.840
  18.624   32.841   25.802
  18.224   33.249   24.345
  20.554   29.730   25.362
  19.810   30.989   25.919
   6.427   35.868    8.010
   5.116   35.726    8.298
   4.875   34.541    8.721
   5.896   33.782    8.775
   7.109   34.784    8.231
   7.563   33.867    8.440
   8.014   35.269    7.908
   3.936   34.245    8.989
   5.410   33.730    8.882
  44.176   28.295    5.948
  43.566   29.206    5.160
  42.779   28.628    4.331
  42.748   27.359    4.430
  43.819   27.076    5.673
  43.469   26.139    5.375
  44.466   26.696    6.445
  42.229   29.155    3.653
  42.522   27.696    4.138
  42.960   28.228   11.880
  43.435   26.994   12.150
  42.864   26.119   11.406
  42.001   26.595   10.601
  42.055   28.223   10.947
  41.342   28.111   10.192
  41.946   29.291   11.025
  43.095   25.128   11.467
  42.177   26.138   10.701
  12.084   44.138   15.487
  10.878   43.636   15.142
  10.974   42.391   14.854
  12.151   41.917   14.953
  13.028   43.245   15.441
  13.710   42.458   15.372
  13.755   43.976   15.754
  10.164   41.841   14.570
  11.705   41.731   14.826
  20.110   14.299   13.541
  19.500   14.428   14.738
  18.694   13.453   14.941
  18.649   12.602   13.995
  19.733   13.232   12.900
  19.366   12.354   12.470
  20.385   13.476   12.079
  18.142   13.379   15.795
  18.423   12.650   14.438
  10.520   39.047   17.474
  10.007   38.006   18.164
  10.049   38.237   19.424
  10.551   39.365   19.736
  10.922   40.011   18.248
  11.214   40.724   18.953
  11.231   40.589   17.394
   9.705   37.562   20.107
  10.361   38.979   19.992
  35.256   27.349   23.572
  34.416   27.896   22.667
  35.007   28.823   22.008
  36.219   29.018   22.344
  36.437   27.892   23.550
  37.349   28.391   23.454
  36.769   27.239   24.340
  34.530   29.353   21.278
  35.908   29.220   22.009
  26.875   32.797   32.912
  27.790   33.310   32.062
  28.323   34.364   32.557
  27.885   34.685   33.709
  26.765   33.491   34.006
  26.753   34.113   34.844
  26.011   32.816   34.376
  29.039   34.891   32.057
  28.224   34.875   33.394
  35.735   11.647   31.800
  35.823   11.197   33.070
  36.411   10.059   33.104
  36.773    9.618   31.966
  36.262   10.826   30.941
  36.709   10.102   30.335
  36.011   11.488   30.130
  36.569    9.561   33.980
  36.805    9.451   32.437
  14.138   46.054   17.056
  13.500   47.239   16.962
  14.201   48.076   16.291
  15.313   47.617   15.873
  15.289   46.056   16.451
  16.193   46.160   15.938
  15.457   45.030   16.734
  13.881   49.028   16.114
  15.076   48.056   15.839
  30.327   36.948    5.889
  31.427   37.662    5.569
  31.107   38.706    4.899
  29.858   38.835    4.689
  29.232   37.490    5.443
  28.415   38.003    5.044
  28.646   36.692    5.867
  31.807   39.370    4.568
  30.266   39.099    4.570
  32.461   36.349    9.056
  31.390   35.538    9.187
  30.318   36.227    9.321
  30.495   37.487    9.300
  32.143   37.609    9.097
  31.785   38.588    9.143
  33.175   37.890    8.970
  29.405   35.786    9.433
  30.099   37.187    9.349
  19.955   46.778   41.488
  20.650   47.014   40.355
  20.734   48.273   40.132
  20.160   49.001   41.004
  19.550   47.872   42.062
  19.273   48.803   42.443
  19.084   47.304   42.850
  21.224   48.644   39.319
  20.418   49.089   40.584
  35.273   23.249    1.519
  36.436   23.873    1.238
  37.238   23.801    2.235
  36.773   23.176    3.241
  35.256   22.738    2.715
  35.343   22.366    3.687
  34.256   22.369    2.560
  38.169   24.217    2.208
  37.204   23.407    3.136
  30.852   28.397   14.497
  31.671   28.764   13.489
  30.997   28.991   12.422
  29.741   28.826   12.548
  29.602   28.367   14.141
  28.631   28.373   13.757
  29.311   28.060   15.132
  31.446   29.280   11.553
  30.045   28.962   12.174
  22.634    7.567   14.535
  21.636    7.466   15.439
  20.497    7.454   14.852
  20.557    7.537   13.583
  22.197    7.626   13.312
  21.746    7.666   12.371
  23.205    7.694   12.939
  19.623    7.383   15.373
