   8.933   13.451   13.137
   7.607   13.250   13.289
   7.349   11.998   13.375
   8.371   11.243   13.301
   9.608   12.341   13.116
  10.056   11.398   13.112
  10.529   12.885   12.992
   6.397   11.651   13.494
   7.880   11.169   13.357
   6.661   33.609   27.333
   7.412   32.670   27.946
   8.636   32.763   27.579
   8.866   33.694   26.741
   7.357   34.363   26.534
   8.001   34.910   25.922
   6.475   34.924   26.271
   9.355   32.135   27.937
   9.144   33.346   26.968
  47.556    7.309   13.064
  47.830    6.101   13.602
  48.872    5.591   13.057
  49.402    6.315   12.155
  48.406    7.648   12.140
  49.137    7.827   11.417
  47.886    8.579   11.983
  49.233    4.679   13.335
  49.504    5.868   12.354
  48.412   26.006   33.296
  47.167   26.485   33.507
  46.790   27.207   32.517
  47.647   27.309   31.582
  48.910   26.390   32.158
  49.217   26.752   31.228
  49.819   25.848   32.355
  45.874   27.656   32.497
  47.186   27.486   31.660
   7.677   27.087   42.137
   6.635   27.887   42.447
   6.845   29.081   42.031
   7.957   29.243   41.435
   8.620   27.718   41.502
   9.316   28.313   41.000
   9.207   26.817   41.446
   6.165   29.828   42.175
   7.571   29.540   41.550
  24.821   44.283   13.829
  25.714   43.320   14.143
  26.319   42.906   13.092
  25.954   43.477   12.015
  24.798   44.546   12.556
  24.855   44.682   11.522
  24.034   45.290   12.708
  27.031   42.177   13.133
  26.285   43.121   12.132
  36.183   29.134   28.117
  35.697   30.070   27.274
  36.593   30.948   27.012
  37.710   30.750   27.589
  37.421   29.355   28.449
  38.410   29.620   28.652
  37.428   28.473   29.067
  36.409   31.736   26.390
  37.530   31.097   27.276
  11.651   14.162   20.256
  11.855   15.420   19.811
  11.142   16.253   20.474
  10.420   15.724   21.379
  10.794   14.109   21.232
  10.098   14.174   22.007
  10.904   13.039   21.291
  11.162   17.253   20.279
  10.495   16.190   21.214
  17.128   48.686   41.137
  18.357   49.020   41.585
  19.070   49.496   40.631
  18.478   49.545   39.506
  16.976   48.926   39.868
  16.956   49.155   38.850
  15.965   48.557   39.904
  20.030   49.804   40.779
  18.933   49.669   39.671
   1.861   48.268    9.217
   1.722   47.659   10.414
   2.238   46.487   10.385
   2.753   46.165    9.267
   2.475   47.523    8.346
   2.975   46.850    7.724
   2.391   48.297    7.602
   2.229   45.874   11.201
   2.701   45.940    9.710
  11.152    2.759    3.805
  11.963    3.705    4.326
  12.622    4.293    3.397
  12.373    3.868    2.224
  11.241    2.682    2.510
  11.385    2.700    1.476
  10.511    1.891    2.492
  13.288    5.039    3.599
  12.674    4.218    2.417
   9.773   21.511    6.279
  10.518   20.385    6.274
  11.767   20.672    6.260
