   3.335    6.496    2.588
   2.021    6.681    2.340
   1.439    7.195    3.359
   2.206    7.411    4.351
   3.677    6.880    3.782
   3.849    7.216    4.756
   4.699    6.592    3.599
   0.441    7.408    3.358
   1.719    7.480    4.259
   7.938   16.036   17.140
   8.512   15.061   17.877
   9.577   15.493   18.443
   9.851   16.711   18.192
   8.600   17.154   17.187
   9.201   18.001   17.291
   7.884   17.624   16.535
  10.148   14.897   19.043
  10.063   16.350   18.465
  19.083    1.708   12.760
  18.118    1.036   12.097
  17.198    1.838   11.707
  17.393    3.056   12.022
  18.843    2.983   12.836
  18.559    3.988   12.842
  19.757    3.139   13.384
  16.384    1.511   11.188
  17.036    2.807   11.776
   3.094   13.081   17.512
   1.978   13.826   17.663
   2.264   15.075   17.633
   3.501   15.329   17.472
   4.165   13.806   17.375
   4.960   14.474   17.275
   4.772   12.920   17.290
   1.547   15.794   17.731
   3.088   15.605   17.528
   9.251    4.079    9.020
   8.041    4.228    8.440
   7.461    5.286    8.873
   8.135    5.942    9.730
   9.522    5.031    9.862
   9.644    5.838   10.513
  10.477    4.585   10.083
   6.536    5.564    8.547
   7.687    5.997    9.515
   5.635    8.530    9.948
   5.820    9.866   10.004
   5.072   10.460    9.149
   4.341    9.681    8.457
   4.756    8.184    9.054
   4.040    8.011    8.314
   4.889    7.145    9.304
   5.075   11.475    9.045
   4.410   10.176    8.478
  19.746   18.605    1.397
  18.965   19.684    1.177
  17.808   19.325    0.760
  17.655   18.066    0.648
  19.138   17.486    1.134
  18.564   16.647    0.896
  20.015   16.926    1.411
  17.080   20.004    0.540
  17.366   18.466    0.567
  17.541    5.635    5.081
  16.225    5.360    4.959
  16.052    4.152    4.569
  17.128    3.498    4.387
  18.294    4.620    4.776
  18.808    3.751    4.511
  19.180    5.196    4.983
  15.121    3.763    4.420
  16.641    3.396    4.342
   4.043   15.247   11.089
   5.097   15.737   10.403
   6.107   14.956   10.511
   5.899   13.921   11.222
   4.312   14.120   11.680
   4.626   13.224   12.114
   3.311   14.072   12.076
   6.998   15.162   10.059
   6.289   14.102   10.967
  11.814    2.420    9.323
  12.312    3.375   10.138
  11.864    3.228   11.329
  11.072    2.242   11.477
  11.016    1.601    9.942
  10.394    1.001   10.528
  10.852    1.049    9.032
  12.130    3.857   12.086
  11.256    2.596   11.778
  16.056    2.725    0.408
  17.107    3.416    0.898
  16.708    4.324    1.711
  15.446    4.370    1.870
  14.918    3.145    0.874
  14.061    3.556    1.306
  14.390    2.407    0.295
  17.361    4.949    2.182
  15.835    4.627    2.052
   0.117   11.938   16.300
   0.202   10.622   16.589
   0.180   10.438   17.857
   0.085   11.505   18.543
   0.035   12.680   17.365
  -0.027   13.184   18.277
  -0.011   13.570   16.760
   0.234    9.505   18.266
   0.116   11.018   18.650
  19.755   17.261   16.170
  19.777   16.148   16.933
  19.909   15.104   16.202
  19.987   15.341   14.954
  19.871   17.001   14.902
  19.969   16.687   13.911
  19.813   18.050   14.665
  19.946   14.167   16.603
  19.995   14.929   15.236
  10.651    6.415    7.026
  10.114    7.256    6.117
  10.692    8.399    6.166
  11.617    8.485    7.035
  11.607    6.966    7.714
  12.357    7.497    8.209
