   3.421   11.808    7.172
   2.478   11.081    7.021
   4.671   11.374    6.860
   3.239   13.066    7.656
   4.763   10.038    6.358
   1.890   13.433    7.956
   3.768    9.595    6.317
   5.195   10.055    5.357
   5.398    9.445    7.018
   1.866   14.456    8.334
   1.285   13.368    7.051
   1.488   12.758    8.711
  17.687    3.122    1.020
  18.496    3.981    0.797
  18.087    1.829    1.150
  16.371    3.443    1.142
  19.489    1.589    1.005
  16.047    4.828    0.990
  20.001    2.530    0.808
  19.879    1.148    1.923
  19.656    0.903    0.174
  14.971    4.965    1.108
  16.572    5.410    1.747
  16.349    5.165   -0.002
   9.193   11.969    5.147
   9.428   13.146    5.156
  10.212   11.072    5.224
   7.907   11.533    5.060
  11.528   11.624    5.313
   6.905   12.550    4.984
  11.467   12.712    5.302
  11.998   11.296    6.240
  12.122   11.284    4.464
   5.920   12.085    4.918
   6.952   13.175    5.875
   7.076   13.164    4.099
  14.511   13.709   11.432
  14.641   12.662   10.859
  15.594   14.323   11.980
  13.281   14.280   11.533
  16.844   13.647   11.822
  12.204   13.561   10.927
  16.690   12.722   11.267
  17.537   14.288   11.277
  17.259   13.417   12.804
  11.273   14.110   11.070
  12.397   13.448    9.860
  12.118   12.576   11.387
  11.099    2.388    1.229
  12.049    1.659    1.170
  11.268    3.734    1.132
   9.852    1.869    1.392
  12.614    4.186    0.963
   9.774    0.444    1.483
  13.285    3.328    0.942
  12.697    4.736    0.025
  12.885    4.840    1.792
   8.733    0.145    1.611
  10.169   -0.002    0.571
  10.357    0.102    2.338
  11.747    8.934    8.143
  11.270   10.023    7.976
  13.026    8.813    8.589
  11.007    7.822    7.886
  13.724   10.037    8.832
   9.674    8.049    7.421
  13.071   10.879    8.604
  14.024   10.083    9.879
  14.610   10.082    8.198
   9.180    7.092    7.250
   9.119    8.614    8.170
   9.705    8.613    6.489
   0.954    2.965    2.982
   0.641    1.950    2.424
   1.083    4.119    2.273
   1.181    2.962    4.323
   0.825    4.024    0.870
   1.021    1.704    4.983
   0.560    2.997    0.617
  -0.000    4.687    0.607
   1.717    4.317    0.316
   1.227    1.822    6.047
  -0.001    1.349    4.849
   1.716    0.979    4.558
   6.624   12.715   10.210
   5.722   11.977   10.494
   7.483   12.384    9.209
   6.787   13.882   10.889
   7.232   11.139    8.553
   5.836   14.144   11.923
   6.358   10.664    8.998
   7.049   11.316    7.493
   8.098   10.487    8.668
   6.065   15.101   12.395
   4.834   14.181   11.496
   5.883   13.352   12.670
  16.622   10.969   13.260
  16.354    9.875   12.845
  17.922   11.338   13.415
  15.625   11.839   13.576
  18.898   10.357   13.057
  14.292   11.361   13.381
  18.397    9.454   12.710
  19.532   10.749   12.261
  19.513   10.121   13.926
