   2.368   17.522    3.307
   1.405   18.238    3.345
   3.595   18.046    3.042
   2.232   16.187    3.529
   3.638   19.458    2.822
   0.905   15.729    3.799
   2.634   19.872    2.912
   4.290   19.921    3.564
   4.026   19.659    1.823
   0.918   14.650    3.960
   0.523   16.224    4.692
   0.260   15.961    2.952
  10.262    1.028   13.075
   9.892    2.122   12.750
  10.720    0.158   12.135
  10.224    0.659   14.384
  10.722    0.635   10.788
   9.728    1.640   15.298
  10.339    1.655   10.762
  11.740    0.620   10.398
  10.089   -0.006   10.174
   9.744    1.235   16.310
  10.356    2.529   15.254
   8.705    1.904   15.029
   8.986   14.078    5.966
   9.948   14.637    5.518
   9.015   12.734    6.174
   7.865   14.788    6.265
  10.236   12.074    5.829
   7.928   16.194    6.013
  10.949   12.803    5.447
  10.650   11.591    6.715
  10.039   11.322    5.065
   6.979   16.656    6.289
   8.731   16.635    6.604
   8.120   16.366    4.954
  15.940    7.921    2.325
  16.145    9.099    2.428
  16.911    7.029    2.660
  14.736    7.477    1.874
  18.142    7.589    3.123
  13.779    8.488    1.547
  18.071    8.677    3.123
  18.342    7.239    4.136
  18.954    7.278    2.465
  12.858    8.017    1.199
  13.566    9.088    2.432
  14.178    9.128    0.760
   2.513    2.268   13.089
   3.371    3.104   13.024
   2.809    0.968   12.816
   1.246    2.619   13.434
   4.167    0.696   12.462
   1.031    4.007   13.702
   4.740    1.622   12.477
   4.594   -0.008   13.177
   4.202    0.263   11.462
  -0.014    4.169   13.967
   1.668    4.321   14.530
   1.275    4.592   12.815
  17.042   17.514    5.349
  17.606   18.225    4.564
  17.686   16.438    5.877
  15.759   17.783    5.710
  19.031   16.236    5.438
  15.166   18.934    5.103
  19.304   17.017    4.729
  19.703   16.273    6.296
  19.113   15.261    4.955
  14.143   19.050    5.466
  15.744   19.821    5.361
  15.154   18.809    4.021
   9.638   11.653   19.164
  10.793   11.978   19.159
   8.664   12.602   19.164
   9.303   10.335   19.171
   9.113   13.960   19.156
  10.394    9.411   19.171
  10.203   13.983   19.152
   8.735   14.463   18.266
   8.742   14.470   20.046
  10.007    8.391   19.177
  11.001    9.563   18.278
  11.007    9.571   20.058
   6.057    3.837   15.801
   5.739    4.658   14.987
   5.113    3.037   16.365
   7.363    3.705   16.159
   3.769    3.249   15.926
   8.282    4.589   15.513
   3.750    4.049   15.186
   3.384    2.331   15.480
   3.148    3.526   16.778
