  16.539   11.373    7.010
  15.695   10.319    7.016
  16.349    9.220    7.103
  17.612    9.361    7.162
  17.786   11.015    7.092
  18.752   10.626    7.162
  18.100   12.045    7.059
  15.879    8.314    7.121
  17.299    8.971    7.164
  11.225   13.609    1.581
  11.032   14.929    1.373
   9.781   15.193    1.288
   9.019   14.182    1.414
  10.109   12.945    1.642
   9.162   12.505    1.674
  10.647   12.025    1.801
   9.441   16.142    1.131
   8.948   14.671    1.337
  10.731   13.242    6.555
  10.065   14.271    7.120
  10.843   15.277    7.278
  12.036   15.088    6.880
  11.977   13.523    6.316
  12.958   13.847    6.166
  12.137   12.540    5.908
  10.516   16.150    7.692
  11.790   15.469    7.089
   5.976    4.219   18.083
   6.335    5.051   17.082
   7.599    5.259   17.102
   8.218    4.653   18.035
   6.987    3.843   18.808
   7.861    3.601   19.325
   6.339    3.250   19.432
   8.056    5.863   16.419
   8.351    4.961   17.664
  14.907    3.227   18.375
  15.227    1.927   18.545
  16.495    1.759   18.454
  17.152    2.826   18.230
  15.950    3.975   18.165
  16.846    4.486   18.004
  15.326    4.850   18.089
  16.925    0.840   18.555
  17.271    2.345   18.293
  10.991    6.287    2.423
  11.405    6.688    1.202
  12.516    6.128    0.897
  12.971    5.340    1.787
  11.812    5.445    2.977
  12.531    4.777    3.333
  11.181    5.379    3.848
  12.985    6.309    0.009
  13.124    5.489    1.335
   5.805   19.888   15.820
   6.369   19.779   14.598
   7.647   19.787   14.690
   8.089   19.893   15.879
   6.686   19.973   16.772
   7.469   20.034   17.459
   5.905   20.038   17.510
   8.247   19.714   13.869
   8.298   19.853   15.427
   8.807    2.346   17.787
   7.841    1.775   17.036
   7.329    0.772   17.648
   7.830    0.543   18.795
   8.975    1.745   18.927
   9.031    1.195   19.813
   9.753    2.439   19.196
   6.582    0.214   17.236
   7.473    0.332   18.517
  19.539   14.250    3.508
  20.002   13.488    4.521
  19.283   12.435    4.657
  18.320   12.345    3.830
  18.495   13.734    2.930
  17.665   13.238    2.537
  18.443   14.565    2.247
  19.481   11.738    5.374
  18.492   12.062    4.205
   7.473   13.185   19.755
   6.472   13.991   19.342
   6.690   14.405   18.149
   7.772   13.977   17.633
   8.396   13.032   18.852
   9.079   12.974   18.064
   8.954   12.386   19.510
   6.041   15.027   17.667
   7.401   14.276   17.480
   5.280    8.586   16.542
   5.919    9.562   17.221
   5.086   10.246   17.915
   3.876    9.865   17.813
   3.998    8.583   16.758
   2.985    8.665   16.997
   3.873    7.740   16.099
   5.385   11.030   18.496
   4.113   10.226   18.064
  13.373   11.294    0.242
  12.294   10.483    0.235
  12.651    9.260    0.099
  13.908    9.086    0.002
  14.489   10.642    0.110
  15.327   10.028   -0.001
  15.050   11.560    0.159
  11.971    8.500    0.072
  13.508    8.786   -0.000
   5.447    2.425   13.250
   6.591    1.729   13.078
   7.534    2.503   12.686
   7.193    3.722   12.549
   5.585    3.689   12.979
   5.799    4.682   12.738
   4.551    3.869   13.218
   8.475    2.155   12.502
   7.616    3.464   12.485
   1.936    8.859   15.073
   3.134    9.025   14.475
   3.228   10.201   13.974
   2.200   10.931   14.147
   1.186    9.918   14.994
   0.665   10.815   14.876
   0.400    9.422   15.537
   4.065   10.510   13.481
   2.644   10.992   13.926
  11.691   11.614    3.693
  12.874   11.421    3.070
  13.426   12.544    2.795
  12.756   13.564    3.159
  11.412   12.873    3.856
  11.281   13.905    3.938
  10.483   12.620    4.340
  14.328   12.599    2.322
  13.194   13.492    2.929
  14.003    9.138   18.893
  15.206    9.351   18.318
  15.327    8.647   17.254
  14.315    7.923   16.983
  13.278    8.284   18.234
  12.777    7.590   17.635
  12.480    8.384   18.951
  16.171    8.675   16.682
  14.760    8.002   16.770
  16.247    1.978    7.535
  16.580    2.825    8.532
  15.536    3.186    9.183
  14.449    2.679    8.758
  14.969    1.742    7.485
  13.934    1.618    7.530
  15.107    1.088    6.641
  15.591    3.827    9.975
  14.572    2.993    9.127
   3.246   16.962   12.111
   4.349   17.602   12.553
   4.312   18.841   12.228
   3.273   19.184   11.578
   2.432   17.751   11.474
   1.850   18.464   10.981
   1.750   16.935   11.304
   5.062   19.485   12.477
   3.682   19.420   11.742
  16.039   10.398    9.976
  14.951   10.260   10.763
  14.530   11.405   11.155
  15.213   12.391   10.728
  16.384   11.641    9.815
  16.578   12.665    9.748
  17.210   11.347    9.188
  13.715   11.501   11.760
  14.810   12.340   11.020
   4.725   14.501    9.697
   5.690   15.268    9.148
   7.011   14.794    8.962
   8.012   15.590    8.393
   7.729   16.888    7.989
   3.759   13.734   10.246
   2.439   14.209   10.431
   8.261   16.551    6.978
   8.709   17.157    8.612
   7.505   17.980    7.646
   1.459   13.940    9.808
   1.907   14.546   11.443
   2.336   13.492   10.725
  14.475   14.503   10.804
  13.843   14.712   11.979
  12.771   13.895   12.410
  12.115   14.111   13.628
  12.509   15.153   14.459
  15.106   14.294    9.630
  16.178   15.111    9.199
  12.511   14.308   15.300
  11.345   15.405   14.477
  12.829   16.023   15.166
  17.343   14.859    9.181
  16.176   15.956    8.358
  16.159   14.630    8.585
   2.966    3.691    3.488
   2.285    4.793    3.109
   2.559    6.069    3.656
   1.852    7.212    3.263
   0.846    7.119    2.309
   3.648    2.589    3.867
   3.374    1.312    3.320
   1.418    8.035    1.805
   0.212    7.736    3.107
  -0.001    7.055    1.510
   4.008    0.695    2.522
   2.802    0.397    3.824
   3.949    1.099    3.804
  15.200    7.417   14.059
  15.941    8.473   13.661
  15.353    9.710   13.305
  16.121   10.805   12.892
  17.504   10.702   12.820
  14.459    6.361   14.458
  15.047    5.124   14.814
  17.482   11.719   13.441
  17.352   11.166   11.733
  18.667   10.630   12.755
  15.199    4.660   15.901
  15.070    4.107   14.193
  14.302    4.926   14.935
   4.851   11.316    2.399
   5.921   10.718    2.964
   7.116   11.424    3.240
   8.226   10.804    3.827
   8.181    9.456    4.158
