   9.838    0.668   17.601
  10.257    1.248   18.564
   8.501    0.457   17.463
  10.699    0.221   16.648
   7.675    0.963   18.515
  12.084    0.489   16.879
   8.299    1.445   19.267
   6.971    1.688   18.108
   7.125    0.140   18.973
  12.675    0.088   16.055
  12.241    1.566   16.947
  12.395    0.018   17.811
  13.266   15.598   17.016
  13.918   16.519   17.424
  13.615   14.977   15.858
  12.176   15.175   17.713
  14.774   15.491   15.196
  11.888   15.889   18.918
  15.181   16.323   15.770
  15.524   14.704   15.115
  14.500   15.836   14.199
  10.999   15.465   19.388
  12.733   15.807   19.601
  11.709   16.939   18.685
  14.592    9.712   15.322
  14.420    9.900   16.494
  14.356   10.712   14.430
  15.024    8.499   14.884
  13.905   11.951   14.984
  15.245    7.511   15.894
  13.831   11.860   16.067
  14.614   12.740   14.733
  12.926   12.198   14.572
  15.587    6.585   15.428
  16.003    7.867   16.592
  14.315    7.324   16.431
  12.272    7.314    2.806
  13.467    7.226    2.871
  11.699    8.445    2.313
  11.491    6.283    3.226
  12.601    9.474    1.897
  12.183    5.137    3.728
  13.627    9.146    2.059
  12.449    9.683    0.837
  12.412   10.378    2.475
  11.459    4.380    4.033
  12.827    4.730    2.949
  12.789    5.425    4.587
  15.731   15.285   18.941
  15.229   15.254   20.031
  16.080   14.126   18.321
  15.950   16.478   18.327
  15.810   12.922   19.044
  15.551   17.641   19.057
  15.354   13.168   20.002
  15.129   12.296   18.467
  16.743   12.383   19.212
  15.774   18.533   18.470
  14.480   17.597   19.256
  16.094   17.683   20.001
  17.484    6.237   17.463
  17.295    5.233   18.092
  17.545    7.437   18.101
  17.637    6.176   16.113
  17.373    7.402   19.520
  17.557    4.871   15.533
  17.217    6.373   19.842
  18.263    7.804   20.004
  16.507    8.004   19.796
  17.694    4.945   14.453
  18.337    4.237   15.954
  16.581    4.437   15.745
  19.456    9.475    5.792
  18.630    9.513    4.923
  19.859   10.624    6.399
  19.991    8.283    6.170
  19.241   11.827    5.934
  19.506    7.131    5.475
  18.530   11.589    5.144
  18.719   12.309    6.761
  20.005   12.501    5.545
  20.002    6.239    5.860
  18.430    7.040    5.626
  19.717    7.232    4.411
  10.507   15.586    1.054
   9.498   15.455    0.418
  11.001   16.830    1.297
  11.157   14.491    1.532
  10.250   17.919    0.754
  10.562   13.227    1.227
   9.380   17.532    0.223
   9.920   18.572    1.563
  10.876   18.484    0.064
  11.166   12.427    1.658
   9.556   13.187    1.645
  10.512   13.100    0.146
  17.070   12.231    9.655
  16.854   11.051    9.657
  18.351   12.688    9.667
  16.034   13.112    9.639
  19.372   11.688    9.683
  14.724   12.539    9.627
  18.914   10.699    9.681
  20.002   11.798    8.799
  19.982   11.805   10.579
  13.978   13.335    9.615
  14.606   11.919    8.738
  14.586   11.926   10.518
  16.213    4.106    9.537
  15.825    3.783    8.448
  16.767    3.179   10.364
  16.097    5.399    9.945
  16.846    1.848    9.849
  15.502    6.300    9.008
  16.428    1.821    8.843
  17.889    1.531    9.817
  16.282    1.174   10.495
  15.462    7.300    9.440
  16.098    6.323    8.095
  14.491    5.966    8.773
   4.541    2.173   10.946
   4.078    1.887    9.876
   5.792    1.754   11.280
   3.815    2.916   11.824
   6.477    0.979   10.293
   2.513    3.309   11.385
   5.841    0.862    9.416
   7.399    1.487   10.008
   6.715   -0.002   10.703
   2.027    3.896   12.166
   2.599    3.911   10.480
   1.916    2.422   11.175
   6.443   12.528   16.021
   7.151   13.263   15.390
   5.106   12.493   15.773
   6.977   11.729   16.983
   4.637   13.367   14.743
   8.391   11.835   17.172
   5.477   13.925   14.329
   4.166   12.780   13.955
   3.909   14.063   15.161
   8.704   11.153   17.964
   8.902   11.574   16.245
   8.646   12.857   17.452
   9.904   15.576    3.650
  10.458   14.550    3.934
   8.550   15.605    3.523
  10.629   16.710    3.457
   7.874   14.365    3.745
  12.045   16.583    3.613
   8.602   13.591    3.987
   7.173   14.476    4.573
   7.328   14.082    2.844
  12.519   17.549    3.435
  12.271   16.249    4.625
  12.426   15.855    2.896
   7.392   17.730    9.303
   8.164   18.603    9.015
   6.118   17.764    8.828
   7.791   16.707   10.106
   5.791   18.878    7.993
   9.147   16.757   10.556
   6.663   19.522    7.887
   5.485   18.518    7.010
   4.974   19.442    8.443
   9.353   15.891   11.188
   9.817   16.745    9.697
   9.307   17.670   11.130
   8.429   12.517    9.913
   8.950   11.547   10.390
   7.074   12.584    9.815
   9.195   13.551    9.469
   6.355   11.451   10.308
  10.608   13.390    9.613
   7.058   10.710   10.688
   5.688   11.765   11.112
   5.768   11.014    9.500
  11.116   14.275    9.226
  10.855   13.263   10.667
  10.934   12.512    9.055
  10.025    7.022   17.094
   8.890    7.324   17.340
  10.520    5.829   17.519
  10.817    7.875   16.388
   9.614    5.001   18.253
  10.210    9.104   15.984
   8.650    5.503   18.338
   9.484    4.053   17.731
  10.017    4.815   19.249
  10.934    9.703   15.430
   9.350    8.894   15.347
   9.882    9.656   16.865
   1.396   13.622   14.485
   0.805   13.144   13.557
   1.449   12.960   15.672
   2.012   14.828   14.351
   0.773   11.701   15.717
   1.901   15.448   13.067
   0.318   11.497   14.748
   1.487   10.913   15.957
  -0.003   11.733   16.482
   2.430   16.402   13.078
   2.340   14.799   12.310
   0.850   15.619   12.835
   5.577   10.327    1.680
   4.614    9.675    1.978
   6.693    9.714    1.203
   5.551   11.680    1.821
   6.625    8.290    1.090
   4.335   12.234    2.330
   5.647    7.945    1.423
   6.779    8.000    0.050
   7.400    7.839    1.710
   4.431   13.319    2.399
   3.513   11.985    1.660
   4.135   11.824    3.320
   8.966   12.504   12.504
   8.170   11.987   13.238
  10.134   11.872   12.214
   8.699   13.723   11.962
  10.326   10.596   12.830
   7.446   14.309   12.324
   9.460   10.356   13.447
  10.446    9.835   12.060
  11.220   10.625   13.454
   7.342   15.278   11.833
   6.633   13.655   12.010
   7.407   14.445   13.405
   9.222    5.842    8.959
   9.237    4.861    8.268
  10.334    6.618    9.064
   8.091    6.179    9.637
  11.473    6.184    8.316
   6.974    5.304    9.464
  11.226    5.271    7.775
  11.758    6.961    7.606
  12.303    5.991    8.996
   6.130    5.671   10.051
   6.695    5.272    8.411
   7.240    4.302    9.801
   2.670   14.381   19.036
   1.852   14.350   18.158
   3.052   13.229   19.650
   3.215   15.568   19.416
   2.425   12.032   19.183
