  13.104   23.754   18.008
  14.032   24.673   18.348
  14.602   24.352   19.450
  14.178   23.268   19.965
  13.020   22.786   18.871
  13.031   22.058   19.619
  12.246   22.314   18.289
  15.333   24.928   19.866
  14.522   23.608   20.091
  23.559    3.140   34.749
  24.596    2.698   35.491
  24.830    1.462   35.248
  24.054    0.940   34.384
  23.063    2.215   33.982
  22.739    1.405   33.408
  22.332    2.905   33.596
  25.579    0.953   35.716
  24.438    0.776   34.659
  13.707   29.570   47.270
  14.676   30.492   47.447
  15.720   29.955   47.960
  15.615   28.706   48.183
  14.068   28.383   47.658
  14.454   27.474   47.997
  13.110   27.982   47.376
  16.559   30.497   48.167
  15.974   29.048   48.248
  18.578   42.600   31.506
  19.076   43.844   31.345
  20.353   43.835   31.454
  20.854   42.687   31.682
  19.504   41.715   31.727
  20.319   41.085   31.898
  18.764   40.935   31.792
  20.908   44.685   31.362
  21.039   43.148   31.623
  18.494   42.979   12.057
  19.239   44.105   12.035
  20.415   43.858   11.589
  20.614   42.641   11.275
  19.146   41.940   11.627
  19.754   41.172   11.266
  18.285   41.314   11.789
  21.121   44.589   11.500
  20.890   43.058   11.267
   5.365   22.217   33.048
   6.622   21.823   33.342
   7.350   21.818   32.287
   6.743   22.176   31.227
   5.208   22.490   31.787
   5.186   22.683   30.761
   4.174   22.740   31.954
   8.333   21.547   32.312
   7.209   22.030   31.335
  41.560   40.638   23.937
  42.824   40.163   23.937
  42.823   38.881   23.936
  41.664   38.355   23.936
  40.670   39.690   23.937
  40.037   38.860   23.937
  39.874   40.416   23.938
  43.689   38.342   23.936
  42.132   38.180   23.936
   4.951   10.246    5.565
   5.913    9.549    4.923
   6.993    9.533    5.613
   6.922   10.160    6.718
   5.355   10.721    6.706
   5.774   11.056    7.602
   4.389   11.165    6.881
   7.832    9.053    5.288
   7.278    9.902    6.480
   5.823   13.052   35.248
   6.309   13.729   36.310
   5.378   14.399   36.881
   4.233   14.280   36.336
   4.550   13.245   35.072
   3.530   13.464   35.017
   4.554   12.595   34.213
   5.555   14.974   37.704
   4.413   14.531   36.730
  39.220   40.335   19.822
  39.414   41.388   20.644
  38.897   41.162   21.794
  38.331   40.028   21.904
  38.566   39.368   20.394
  38.038   38.653   20.942
  38.616   38.780   19.493
  38.944   41.847   22.549
  38.403   40.418   22.208
  32.553    5.712   21.091
  31.489    6.433   20.675
  31.692    7.684   20.862
  32.819    7.963   21.383
  33.504    6.457   21.571
  34.205    7.140   21.935
  34.106    5.587   21.771
  30.998    8.386   20.607
  32.426    8.229   21.229
  10.723   37.996    7.211
   9.650   38.795    7.026
   8.567   38.110    7.065
   8.738   36.865    7.263
  10.395   36.749    7.380
  10.028   35.779    7.504
  11.431   36.474    7.483
   7.652   38.544    6.945
   8.341   37.161    7.195
  25.189   12.791   43.670
  23.938   12.284   43.676
  23.070   13.227   43.677
  23.566   14.399   43.672
  25.201   14.091   43.666
  25.103   15.131   43.663
  26.278   14.096   43.662
  22.068   13.036   43.682
  23.102   14.211   43.674
   3.836    4.384   44.222
   3.010    5.019   43.363
