   9.780    7.755    2.419
  10.722    8.023    3.113
   8.703    8.628    2.094
   9.543    6.506    1.776
   7.801    7.920    1.251
   8.320    6.608    1.055
   6.865    7.815    1.800
   7.811    8.417    0.281
   7.617    5.914    1.515
   8.564    6.516   -0.004
  10.094   12.539   12.211
  10.732   11.973   11.366
   9.122   13.554   11.985
  10.177   12.312   13.614
   8.604   13.955   13.249
   9.255   13.188   14.256
   8.895   14.995   13.400
   7.550   13.677   13.266
   9.840   13.882   14.859
   8.495   12.564   14.726
   9.617   13.531    3.154
   9.547   12.387    3.509
   9.394   14.676    3.970
   9.938   13.982    1.842
   9.577   15.834    3.162
   9.913   15.405    1.847
   8.612   16.336    3.098
  10.443   16.366    3.557
   9.099   15.714    1.192
  10.930   15.744    1.650
   0.460   15.335    6.101
   0.019   14.476    5.388
  -0.000   15.654    7.410
   1.536   16.214    5.786
   0.791   16.730    7.904
   1.740   17.076    6.901
   0.127   17.586    8.026
   1.352   16.350    8.758
   1.503   18.087    6.571
   2.728   16.851    7.303
  17.310   12.962   10.583
  16.116   12.923   10.464
  18.151   11.870   10.941
  18.134   14.107   10.391
  19.494   12.340   10.970
  19.484   13.723   10.630
  19.837   12.267   12.002
  20.033   11.820   10.178
  19.822   14.271   11.509
  20.018   13.824    9.686
   8.137    6.880   13.690
   7.049    7.257   14.028
   8.618    6.804   12.352
   9.174    6.431   14.556
   9.952    6.308   12.391
  10.296    6.078   13.754
   9.948    5.338   11.894
  10.601    7.105   12.028
  10.447    5.004   13.869
  11.100    6.771   14.003
  17.226    4.108   17.722
  16.066    3.996   17.438
  18.041    3.109   18.325
  18.030    5.265   17.514
  19.348    3.647   18.491
  19.342    4.980   17.989
  19.536    3.709   19.562
  20.016    3.069   17.853
  19.527    5.641   18.836
  20.007    5.000   17.126
  13.360    2.738   12.172
  13.208    3.928   12.174
  14.610    2.054   12.163
  12.324    1.761   12.179
  14.346    0.655   12.165
  12.933    0.474   12.175
  14.712    0.259   11.218
  14.726    0.258   13.106
  12.665   -0.004   11.233
  12.679   -0.005   13.120
   4.252    0.863    5.482
   3.795    0.036    4.742
   4.160    0.858    6.903
   4.983    2.021    5.092
   4.833    2.013    7.391
   5.342    2.732    6.273
   4.082    2.646    7.864
   5.692    1.665    7.965
   4.819    3.688    6.242
   6.429    2.707    6.344
   7.539   10.974    3.794
   8.498   10.467    3.283
   6.329   10.310    4.145
   7.410   12.345    4.156
   5.452   11.271    4.724
   6.120   12.529    4.731
   4.596   11.367    4.057
   5.302   10.983    5.765
   5.564   13.190    4.066
   6.271   12.805    5.775
   5.842    9.112   11.123
